Date,Close
1990-11-15,0.40860116481781006
1990-11-16,0.40860116481781006
1990-11-19,0.40860116481781006
1990-11-20,0.40860116481781006
1990-11-21,0.40860116481781006
1990-11-23,0.40860116481781006
1990-11-26,0.40860116481781006
1990-11-27,0.40860116481781006
1990-11-28,0.40860116481781006
1990-11-29,0.40860116481781006
1990-11-30,0.40860116481781006
1990-12-03,0.40860116481781006
1990-12-04,0.40860116481781006
1990-12-05,0.40860116481781006
1990-12-06,0.40860116481781006
1990-12-07,0.40860116481781006
1990-12-10,0.40860116481781006
1990-12-11,0.40860116481781006
1990-12-12,0.40860116481781006
1990-12-13,0.40860116481781006
1990-12-14,0.40860116481781006
1990-12-17,0.40860116481781006
1990-12-18,0.40860116481781006
1990-12-19,0.40860116481781006
1990-12-20,0.40860116481781006
1990-12-21,0.40860116481781006
1990-12-24,0.40860116481781006
1990-12-26,0.40860116481781006
1990-12-27,0.40860116481781006
1990-12-28,0.40860116481781006
1990-12-31,0.40860116481781006
1991-01-02,0.40860116481781006
1991-01-03,0.40860116481781006
1991-01-04,0.40860116481781006
1991-01-07,0.40860116481781006
1991-01-08,0.40860116481781006
1991-01-09,0.40860116481781006
1991-01-10,0.40860116481781006
1991-01-11,0.40860116481781006
1991-01-14,0.40860116481781006
1991-01-15,0.40860116481781006
1991-01-16,0.40860116481781006
1991-01-17,0.40860116481781006
1991-01-18,0.40860116481781006
1991-01-21,0.40860116481781006
1991-01-22,0.40860116481781006
1991-01-23,0.40860116481781006
1991-01-24,0.40860116481781006
1991-01-25,0.40860116481781006
1991-01-28,0.40860116481781006
1991-01-29,0.3954206109046936
1991-01-30,0.36905941367149353
1991-01-31,0.3822397291660309
1991-02-01,0.3822397291660309
1991-02-04,0.3822397291660309
1991-02-05,0.3822397291660309
1991-02-06,0.3822397291660309
1991-02-07,0.3822397291660309
1991-02-08,0.36905941367149353
1991-02-11,0.35587820410728455
1991-02-12,0.35587820410728455
1991-02-13,0.35587820410728455
1991-02-14,0.35587820410728455
1991-02-15,0.35587820410728455
1991-02-19,0.35587820410728455
1991-02-20,0.3295171856880188
1991-02-21,0.3295171856880188
1991-02-22,0.3163363039493561
1991-02-25,0.3295171856880188
1991-02-26,0.3295171856880188
1991-02-27,0.3295171856880188
1991-02-28,0.3295171856880188
1991-03-01,0.3295171856880188
1991-03-04,0.3295171856880188
1991-03-05,0.3295171856880188
1991-03-06,0.34269773960113525
1991-03-07,0.34269773960113525
1991-03-08,0.34269773960113525
1991-03-11,0.34269773960113525
1991-03-12,0.34269773960113525
1991-03-13,0.34269773960113525
1991-03-14,0.34269773960113525
1991-03-15,0.34269773960113525
1991-03-18,0.34269773960113525
1991-03-19,0.34269773960113525
1991-03-20,0.34269773960113525
1991-03-21,0.34269773960113525
1991-03-22,0.34269773960113525
1991-03-25,0.35587820410728455
1991-03-26,0.35587820410728455
1991-03-27,0.3822397291660309
1991-03-28,0.3954206109046936
1991-04-01,0.3954206109046936
1991-04-02,0.3954206109046936
1991-04-03,0.3954206109046936
1991-04-04,0.3954206109046936
1991-04-05,0.3954206109046936
1991-04-08,0.3954206109046936
1991-04-09,0.3954206109046936
1991-04-10,0.3954206109046936
1991-04-11,0.3954206109046936
1991-04-12,0.40860116481781006
1991-04-15,0.40860116481781006
1991-04-16,0.40860116481781006
1991-04-17,0.40860116481781006
1991-04-18,0.40860116481781006
1991-04-19,0.40860116481781006
1991-04-22,0.40860116481781006
1991-04-23,0.40860116481781006
1991-04-24,0.40860116481781006
1991-04-25,0.40860116481781006
1991-04-26,0.40860116481781006
1991-04-29,0.40860116481781006
1991-04-30,0.40860116481781006
1991-05-01,0.40860116481781006
1991-05-02,0.3954206109046936
1991-05-03,0.3954206109046936
1991-05-06,0.3954206109046936
1991-05-07,0.3954206109046936
1991-05-08,0.3954206109046936
1991-05-09,0.3954206109046936
1991-05-10,0.3954206109046936
1991-05-13,0.3954206109046936
1991-05-14,0.3954206109046936
1991-05-15,0.3954206109046936
1991-05-16,0.3954206109046936
1991-05-17,0.3954206109046936
1991-05-20,0.3954206109046936
1991-05-21,0.3954206109046936
1991-05-22,0.3954206109046936
1991-05-23,0.3954206109046936
1991-05-24,0.3954206109046936
1991-05-28,0.3954206109046936
1991-05-29,0.3954206109046936
1991-05-30,0.3954206109046936
1991-05-31,0.3954206109046936
1991-06-03,0.3954206109046936
1991-06-04,0.3954206109046936
1991-06-05,0.3954206109046936
1991-06-06,0.3954206109046936
1991-06-07,0.3954206109046936
1991-06-10,0.3954206109046936
1991-06-11,0.3954206109046936
1991-06-12,0.3954206109046936
1991-06-13,0.3954206109046936
1991-06-14,0.3954206109046936
1991-06-17,0.3954206109046936
1991-06-18,0.3954206109046936
1991-06-19,0.3954206109046936
1991-06-20,0.3954206109046936
1991-06-21,0.3954206109046936
1991-06-24,0.3954206109046936
1991-06-25,0.3954206109046936
1991-06-26,0.3954206109046936
1991-06-27,0.3954206109046936
1991-06-28,0.3954206109046936
1991-07-01,0.3954206109046936
1991-07-02,0.3954206109046936
1991-07-03,0.3954206109046936
1991-07-05,0.3954206109046936
1991-07-08,0.3954206109046936
1991-07-09,0.3954206109046936
1991-07-10,0.40860116481781006
1991-07-11,0.3954206109046936
1991-07-12,0.3954206109046936
1991-07-15,0.3954206109046936
1991-07-16,0.3954206109046936
1991-07-17,0.3954206109046936
1991-07-18,0.3954206109046936
1991-07-19,0.3954206109046936
